file,window_idx,start_time,end_time,peak_count,pRR_3.25,RR_Mean,RR_Min,RR_Max,HR_Mean,HR_Min,HR_Max,HR_Std,SDNN,RMSSD,SDSD,NN20,pNN20,NN50,pNN50,NN100,pNN100,VLF,LF,HF,LFHF,SD1,SD2,SD1SD2,CSI,CVI,Area,is_af
134400-132561-2-LKB1H2B-1in10-1E13-4w-s_Export.xls,0,0,10,99,65.97938144329896,100.28571428571429,53.0,147.0,687.6969678983867,408.16326530612247,1132.0754716981132,267.5606557191088,34.3607304028077,39.40864419278341,39.60490549816904,35,36.08247422680412,29,29.896907216494846,0,0.0,,,,,28.004897246007708,39.59586978183543,0.707268141861981,1.4138909146499403,4.249003853501619,3483.6438098135027,False
134400-132561-2-LKB1H2B-1in10-1E13-4w-s_Export.xls,1,10,20,94,66.30434782608695,106.44086021505376,54.0,136.0,622.2570476167684,441.1764705882353,1111.111111111111,215.19475463522127,29.86071374463349,33.21242564750886,33.39441290376001,39,42.391304347826086,19,20.652173913043477,0,0.0,,,,,23.613415817992248,35.08296426003514,0.673073564792572,1.4857216986499542,4.122375078530464,2602.585276668534,False
134400-132561-2-LKB1H2B-1in10-1E13-4w-s_Export.xls,2,20,30,92,52.22222222222223,109.27472527472527,54.0,136.0,618.3069359359606,441.1764705882353,1111.111111111111,241.37623797567707,32.092251032181835,37.96592039067552,38.17841845147177,30,33.33333333333333,25,27.77777777777778,0,0.0,,,,,26.996218582013295,36.435790837205445,0.7409258303911115,1.3496627583791099,4.196951118824837,3090.160300838953,False
134400-132561-2-LKB1H2B-1in10-1E13-4w-s_Export.xls,3,30,40,93,56.043956043956044,107.95652173913044,55.0,135.0,621.7205365366783,444.44444444444446,1090.909090909091,232.38376292421495,31.44362233539499,35.96823995852849,36.166694518987946,33,36.26373626373626,24,26.373626373626376,0,0.0,,,,,25.573714947478713,36.59756725770074,0.698781827966928,1.4310618278518372,4.175366020332527,2940.3288852901474,False
134400-132561-2-LKB1H2B-1in10-1E13-4w-s_Export.xls,4,40,50,91,49.43820224719101,109.63333333333334,55.0,135.0,617.9836066246926,444.44444444444446,1090.909090909091,243.55335173619605,32.550203230349865,37.58017646208368,37.78281843303403,28,31.46067415730337,25,28.08988764044944,0,0.0,,,,,26.716487126338446,37.26616574448194,0.7169100065062207,1.3948752157518154,4.202214047282948,3127.8357367310277,False
134400-132561-2-LKB1H2B-1in10-1E13-4w-s_Export.xls,5,50,60,92,56.666666666666664,108.53846153846153,55.0,136.0,618.7112564554939,441.1764705882353,1090.909090909091,229.96162631626706,31.931283056069596,35.598689114441655,35.791419612145646,31,34.44444444444444,23,25.555555555555554,0,0.0,,,,,25.308355516041377,37.404289845904096,0.6766163886630435,1.4779423270783385,4.180305322870885,2973.960616160728,False
134400-132561-2-LKB1H2B-1in10-1E13-4w-s_Export.xls,6,60,70,90,56.81818181818182,110.82022471910112,50.0,136.0,604.0995308402515,441.1764705882353,1200.0,229.29023396409147,31.29535319767312,35.30484128532259,35.501394441831785,34,38.63636363636363,22,25.0,0,0.0,,,,,25.103276751397658,36.50651950764648,0.6876381832603803,1.4542531586285417,4.1662208264076455,2879.060004757762,False
134400-132561-2-LKB1H2B-1in10-1E13-4w-s_Export.xls,7,70,80,85,51.80722891566265,117.17857142857143,50.0,138.0,564.9292751169172,434.7826086956522,1200.0,218.3790471386366,29.481936766857046,31.650577185014782,31.842983681748443,31,37.34939759036144,16,19.27710843373494,0,0.0,,,,,22.516389694576898,35.2680700022112,0.6384355507167018,1.5663288156140576,4.10400043324491,2494.768910466355,False
134400-132561-2-LKB1H2B-1in10-1E13-4w-s_Export.xls,8,80,90,77,40.0,130.96052631578948,54.0,157.0,479.53580137457357,382.1656050955414,1111.111111111111,142.82717400127433,20.589603065284308,24.407375934335917,24.56979761729744,19,25.333333333333336,6,8.0,0,0.0,,,,,17.373470507572097,23.442596172679234,0.7411069311435611,1.3493329477528369,3.8140122703787207,1279.505509897371,False
134400-132561-2-LKB1H2B-1in10-1E13-4w-s_Export.xls,9,90,100,72,35.714285714285715,137.85915492957747,114.0,158.0,437.2692987914101,379.746835443038,526.3157894736842,31.10524728587526,9.264827150724228,15.629185153789322,15.739658605003807,13,18.571428571428573,0,0.0,0,0.0,,,,,11.129619333159386,6.6566876660415595,1.6719455518299364,0.5981056015284139,3.073858473242968,232.7492891628337,False
134400-132561-2-LKB1H2B-1in10-1E13-4w-s_Export.xls,10,100,110,76,37.83783783783784,131.73333333333332,53.0,158.0,482.0843424148563,379.746835443038,1132.0754716981132,162.47284415726185,22.506655672257253,25.494832544782216,25.6688282730103,16,21.62162162162162,7,9.45945945945946,0,0.0,,,,,18.150602536958555,26.392175489414473,0.6877266538424809,1.4540660804881982,3.884486219635551,1504.9293414576189,False
134400-132561-2-LKB1H2B-1in10-1E13-4w-s_Export.xls,11,110,120,73,18.30985915492958,137.875,53.0,142.0,442.7439994907642,422.53521126760563,1132.0754716981132,88.80782669918857,12.180494104087826,12.832068104206193,12.923392917769013,3,4.225352112676056,2,2.8169014084507045,0,0.0,,,,,9.13821876809267,14.739536069403522,0.6199800811276467,1.6129550455575228,3.333465347679225,423.15086960456813,False
