file,window_idx,start_time,end_time,peak_count,pRR_3.25,RR_Mean,RR_Min,RR_Max,HR_Mean,HR_Min,HR_Max,HR_Std,SDNN,RMSSD,SDSD,NN20,pNN20,NN50,pNN50,NN100,pNN100,VLF,LF,HF,LFHF,SD1,SD2,SD1SD2,CSI,CVI,Area,is_af,note
134405-131592-1-TBX5H2B-full dose1E14-2w-s_Export.xls,10,100,110,59,5.263157894736842,170.89655172413794,52.0,176.0,361.61519697095287,340.90909090909093,1153.8461538461538,107.8325485228316,17.46042106279972,20.167717820945015,20.346959155293153,3.0,5.263157894736842,3.0,5.263157894736842,1.0,1.7543859649122806,,,,,14.387472795233494,20.335700794834747,0.7074982534601365,1.4134310510440635,3.670363641456484,919.1651112864245,False,
134405-131592-1-TBX5H2B-full dose1E14-2w-s_Export.xls,11,110,120,58,5.357142857142857,172.28070175438597,51.0,177.0,359.441428024713,338.9830508474576,1176.4705882352941,112.15950170906461,17.98784747104567,20.640200026716244,20.826985180008933,3.0,5.357142857142857,3.0,5.357142857142857,1.0,1.7857142857142856,,,,,14.726902452456043,21.00812690612602,0.7010097815127746,1.4265136184576575,3.6946187250645597,971.9604985083554,False,
134405-131592-1-TBX5H2B-full dose1E14-2w-s_Export.xls,12,120,130,58,10.714285714285714,170.7719298245614,51.0,179.0,372.8808740760243,335.195530726257,1176.4705882352941,153.21333580367326,25.150275164541053,29.068883707497267,29.331955890523844,6.0,10.714285714285714,6.0,10.714285714285714,2.0,3.571428571428571,,,,,20.740824915654105,29.2567674488902,0.7089240105519883,1.410588420078157,3.9871723477297922,1906.3482398566498,False,
134405-131592-1-TBX5H2B-full dose1E14-2w-s_Export.xls,13,130,140,56,0.0,178.52727272727273,175.0,180.0,336.1016367791174,333.3333333333333,342.85714285714283,2.5313149004947784,1.3313115985337811,2.004624283629857,2.0233611186913043,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.43073236781582,1.2470090001843919,1.147331228246357,0.8715878862013143,1.4555479730475476,5.605028988924652,False,
134405-131592-1-TBX5H2B-full dose1E14-2w-s_Export.xls,14,140,150,56,0.0,179.52727272727273,176.0,181.0,334.23958217721224,331.49171270718233,340.90909090909093,3.132415119083512,1.665049720696224,2.617604219864388,2.641918706439047,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.8681186326666415,1.4534471903547945,1.2853020357833733,0.7780272435268604,1.6379236914927215,8.530089374387257,False,
134405-131592-1-TBX5H2B-full dose1E14-2w-s_Export.xls,15,150,160,63,34.42622950819672,157.51612903225808,69.0,183.0,426.7011055320776,327.8688524590164,869.5652173913044,182.4054247647968,41.10113154498498,42.35679828145345,42.66816937244471,21.0,34.42622950819672,11.0,18.0327868852459,5.0,8.19672131147541,,,,,30.170951904071806,48.83370913151061,0.6178304380447643,1.6185670669847216,4.372428707271685,4628.695348323324,False,
134405-131592-1-TBX5H2B-full dose1E14-2w-s_Export.xls,16,160,170,75,69.86301369863014,132.4189189189189,69.0,183.0,529.50961598311,327.8688524590164,869.5652173913044,221.14101464566141,47.83791319174867,57.76914377591847,58.16892028971513,51.0,69.86301369863014,22.0,30.136986301369863,11.0,15.068493150684931,,,,,41.13163799115732,53.69850370213115,0.7659736334426934,1.3055279664202897,4.548258171822195,6938.858988713853,False,
134405-131592-1-TBX5H2B-full dose1E14-4w-s_Export.xls,0,0,10,98,98.95833333333334,100.90721649484536,68.0,167.0,659.2171085924505,359.2814371257485,882.3529411764706,188.70361791608565,35.94210694361687,57.389930882225904,57.69073247962005,95.0,98.95833333333334,44.0,45.83333333333333,0.0,0.0,,,,,40.79350814795834,30.59007048505612,1.3335539114853237,0.7498759453123207,4.300291515585375,3920.3189839295114,True,
134405-131592-1-TBX5H2B-full dose1E14-4w-s_Export.xls,1,10,20,85,84.33734939759037,117.85714285714286,70.0,168.0,579.154849421391,357.14285714285717,857.1428571428571,204.04611988855532,41.72490021273243,62.078846095349746,62.450789324682944,70.0,84.33734939759037,45.0,54.21686746987952,0.0,0.0,,,,,44.159376621935756,39.27781801413881,1.1242828358245291,0.8894558985832224,4.443290270267316,5449.042062026076,True,
134405-131592-1-TBX5H2B-full dose1E14-4w-s_Export.xls,2,20,30,92,93.33333333333333,108.52747252747253,69.0,165.0,623.2883315743462,363.6363636363636,869.5652173913044,200.86484565999143,39.38791147303409,60.413666592180206,60.74694137478866,84.0,93.33333333333333,47.0,52.22222222222223,0.0,0.0,,,,,42.95457418245471,35.41121108014095,1.2130218897411325,0.8243874314695236,4.38627018088659,4778.593311909312,True,
134405-131592-1-TBX5H2B-full dose1E14-4w-s_Export.xls,3,30,40,84,59.756097560975604,120.1566265060241,68.0,162.0,565.7343370186788,370.3703703703704,882.3529411764706,207.4565565490616,39.55005532594904,37.271907946216274,37.493052653658026,47.0,57.3170731707317,15.0,18.29268292682927,0.0,0.0,,,,,26.51159177878587,49.37603745112793,0.5369323491182715,1.8624320207977025,4.321072020376582,4112.462117505563,False,
134405-131592-1-TBX5H2B-full dose1E14-4w-s_Export.xls,4,40,50,64,20.967741935483872,154.1904761904762,150.0,157.0,389.1921875399839,382.1656050955414,400.0,5.0279130555411635,1.9663060410334419,3.1622776601683795,3.1880926000085865,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.2543218965167227,1.6335327980890308,1.3800285486486188,0.724622690580743,1.7702637707359359,11.568942452777193,False,
134405-131592-1-TBX5H2B-full dose1E14-4w-s_Export.xls,5,50,60,67,13.846153846153847,150.21212121212122,50.0,158.0,415.0439956599207,379.746835443038,1200.0,123.8518606846186,19.806382150528496,21.51278689523977,21.680181928700193,5.0,7.6923076923076925,4.0,6.153846153846154,1.0,1.5384615384615385,,,,,15.33020365914195,23.679840704051006,0.6473947122676105,1.5446527150296445,3.764046683608046,1140.4508510914957,False,
134405-131592-1-TBX5H2B-full dose1E14-4w-s_Export.xls,6,60,70,78,48.68421052631579,127.97402597402598,68.0,160.0,526.2537622690601,375.0,882.3529411764706,197.4705251524372,38.170660414420404,31.912503736573882,32.11228928007185,33.0,43.42105263157895,11.0,14.473684210526317,0.0,0.0,,,,,22.70681750936288,49.054980790444475,0.4628850555739284,2.1603635458917676,4.250959362262401,3499.365068701554,False,
134405-131592-1-TBX5H2B-full dose1E14-4w-s_Export.xls,7,70,80,104,91.17647058823529,95.76699029126213,67.0,160.0,688.4142230140233,375.0,895.5223880597015,185.97597224735335,33.2147509999714,42.50547830897224,42.714782115135115,93.0,91.17647058823529,24.0,23.52941176470588,0.0,0.0,,,,,30.203912090517903,36.167295146391204,0.8351166977863334,1.1974374391635652,4.242499210498656,3431.8563468137822,True,
134405-131592-1-TBX5H2B-full dose1E14-4w-s_Export.xls,8,80,90,86,66.66666666666666,116.63529411764706,68.0,160.0,584.7211087941379,375.0,882.3529411764706,210.6490211804044,40.075478507324604,42.08480666916449,42.329965962178036,55.0,65.47619047619048,21.0,25.0,0.0,0.0,,,,,29.93180597925182,48.228648229451345,0.6206229508413558,1.6112842727526218,4.363557993603528,4535.1106079439,False,
134405-131592-1-TBX5H2B-full dose1E14-4w-s_Export.xls,9,90,100,104,89.2156862745098,96.75728155339806,67.0,159.0,682.5554494441446,377.35849056603774,895.5223880597015,186.728120783872,33.689023644300306,41.09374743718772,41.29667958220888,91.0,89.2156862745098,22.0,21.568627450980394,0.0,0.0,,,,,29.20116217306794,37.9355947323813,0.7697562771605168,1.2991124979049318,4.248567015947054,3480.141528725346,True,
134405-131592-1-TBX5H2B-full dose1E14-4w-s_Export.xls,10,100,110,101,85.85858585858585,99.51,67.0,160.0,669.3782777152286,375.0,895.5223880597015,193.42032619652147,35.47128444533719,41.460093993373846,41.67108696404742,85.0,85.85858585858585,22.0,22.22222222222222,0.0,0.0,,,,,29.465908171692273,40.89662972446553,0.7204972236151022,1.3879304003178385,4.285127333167559,3785.79613231682,True,
134405-131592-1-TBX5H2B-full dose1E14-4w-s_Export.xls,11,110,120,112,99.0909090909091,89.07207207207207,68.0,161.0,718.5766166485556,372.67080745341616,882.3529411764706,157.95472435250812,26.731565172592813,40.68928829333565,40.87551026531096,109.0,99.0909090909091,22.0,20.0,0.0,0.0,,,,,28.903350493061712,24.631326636552966,1.1734386425686487,0.8521962407944972,4.056555975449201,2236.5873564929534,True,
134405-131592-1-TBX5H2B-full dose1E14-4w-s_Export.xls,12,120,130,113,100.0,88.57142857142857,69.0,162.0,717.0970206865804,370.3703703703704,869.5652173913044,148.49135014731903,24.999356491074423,39.523969235694736,39.70280461771806,111.0,100.0,20.0,18.01801801801802,0.0,0.0,,,,,28.074122377313014,21.685389126232007,1.29461003507439,0.7724333760030979,3.9885933909669373,1912.5961666737958,True,
134405-131592-1-TBX5H2B-full dose1E14-4w-s_Export.xls,13,130,140,105,100.0,94.99038461538461,70.0,168.0,684.1521359298405,357.14285714285717,857.1428571428571,167.19966132566032,31.245503037154155,49.47638448147988,49.71781785764712,103.0,100.0,32.0,31.06796116504854,0.0,0.0,,,,,35.15580615293991,27.01976982072661,1.3011141984626466,0.768572044776367,4.181798688769887,2984.204485455571,True,
134405-131592-1-TBX5H2B-full dose1E14-4w-s_Export.xls,14,140,150,106,99.03846153846155,94.00952380952381,71.0,169.0,687.0926319240552,355.0295857988166,845.0704225352113,160.6084106633454,30.02931107783733,46.09782657983579,46.321060904795566,103.0,99.03846153846155,26.0,25.0,0.0,0.0,,,,,32.75393627753602,27.171136850426144,1.2054680103317914,0.8295533281922275,4.153491292270634,2795.8970915317686,True,
134405-131592-1-TBX5H2B-full dose1E14-4w-s_Export.xls,15,150,160,108,99.05660377358491,92.20560747663552,50.0,171.0,692.5829382804545,350.87719298245617,1200.0,153.87131542751453,26.838348484801404,40.78822434579641,40.98198933842489,105.0,99.05660377358491,18.0,16.9811320754717,0.0,0.0,,,,,28.978642567715028,24.780858044603185,1.1693962539778175,0.8551421270577879,4.06031436070136,2256.0267807114374,True,
134405-131592-1-TBX5H2B-full dose1E14-4w-s_Export.xls,16,160,170,107,100.0,93.66981132075472,50.0,186.0,698.9291100889333,322.5806451612903,1200.0,199.72883154369188,30.21123149650622,47.73149105250367,47.96041942583313,105.0,100.0,27.0,25.71428571428571,0.0,0.0,,,,,33.91313780455763,26.319726859867334,1.2885064493685467,0.7760923513344198,4.154769335237,2804.1369832340783,True,
134405-131592-1-TBX5H2B-full dose1E14-4w-s_Export.xls,17,170,180,111,100.0,90.44545454545455,50.0,171.0,702.7052576436671,350.87719298245617,1200.0,153.88298316218507,25.022406972729943,39.46116427880116,39.63833267937852,109.0,100.0,16.0,14.678899082568808,0.0,0.0,,,,,28.028533832516885,20.603278211360106,1.3603919504937174,0.735082267751641,3.965656690108431,1814.205921566729,True,
134405-131592-1-TBX5H2B-full dose1E14-4w-s_Export.xls,18,180,190,110,100.0,90.63302752293578,50.0,168.0,701.3237933616205,357.14285714285717,1200.0,154.19359149535848,24.998763136239923,38.978270299688205,39.15043078344854,108.0,100.0,15.0,13.88888888888889,0.0,0.0,,,,,27.68353509335102,20.94443170518355,1.3217611001829954,0.7565663718364475,3.967410110858145,1821.5454036698045,True,
134406-131592-2-TBX5H2B-full dose1E14-2w-s_Export.xls,0,0,10,50,20.833333333333336,197.59183673469389,71.0,205.0,311.820519032152,292.6829268292683,845.0704225352113,80.65019271986849,20.95622259153883,23.68807716974934,23.938714600779814,3.0,6.25,3.0,6.25,1.0,2.083333333333333,,,,,16.92722742710082,24.689992804390428,0.6855906180778952,1.4585963892031881,3.8252267752597553,1312.975630081709,False,
134406-131592-2-TBX5H2B-full dose1E14-2w-s_Export.xls,1,10,20,67,73.84615384615385,148.56060606060606,71.0,206.0,485.0365770013919,291.2621359223301,845.0704225352113,228.66041246785602,55.42677186727584,74.52144760970599,75.10138980072206,48.0,73.84615384615385,48.0,73.84615384615385,12.0,18.461538461538463,,,,,53.10470200462479,57.6422008367801,0.9212816518750957,1.085444389307752,4.689993513063574,9616.64098789722,False,
134406-131592-2-TBX5H2B-full dose1E14-2w-s_Export.xls,2,20,30,74,87.5,135.93150684931507,71.0,210.0,528.2431270508404,285.7142857142857,845.0704225352113,229.90248052965202,54.11287810553543,79.6306578314324,80.18400079059165,63.0,87.5,63.0,87.5,14.0,19.444444444444446,,,,,56.698650701694845,51.61285911606318,1.098537296184176,0.9103013647998568,4.67045062411771,9193.492246884767,True,
134406-131592-2-TBX5H2B-full dose1E14-2w-s_Export.xls,3,30,40,68,81.81818181818183,146.38805970149255,71.0,213.0,493.9233603756723,281.6901408450704,845.0704225352113,228.48262014649436,56.72366702465255,80.16384736427278,80.77106846616245,53.0,80.3030303030303,53.0,80.3030303030303,14.0,21.21212121212121,,,,,57.11377023610637,56.68699484551448,1.00752862965756,0.9925276270708865,4.714344247028525,10171.245504805589,True,
134406-131592-2-TBX5H2B-full dose1E14-2w-s_Export.xls,4,40,50,67,86.15384615384616,149.75757575757575,72.0,213.0,482.94285572809105,281.6901408450704,833.3333333333334,226.0498709177583,57.4092087510118,85.17186245378313,85.83468289952225,54.0,83.07692307692308,54.0,83.07692307692308,16.0,24.615384615384617,,,,,60.694286339249174,53.7389232772671,1.1294287759748318,0.8854033306676472,4.7175567524658675,10246.761846002271,True,
134406-131592-2-TBX5H2B-full dose1E14-2w-s_Export.xls,5,50,60,70,88.23529411764706,142.231884057971,72.0,213.0,505.9929868213761,281.6901408450704,833.3333333333334,225.7460459396575,55.96877935576757,83.80834227744943,84.42490858012268,60.0,88.23529411764706,60.0,88.23529411764706,15.0,22.058823529411764,,,,,59.697425358059085,52.201745931666984,1.1435905886405424,0.8744388157205478,4.6977606124464435,9790.176072372164,True,
134406-131592-2-TBX5H2B-full dose1E14-2w-s_Export.xls,6,60,70,69,86.56716417910447,146.6764705882353,50.0,216.0,503.16268587148477,277.77777777777777,1200.0,251.97809302213685,58.767043555489956,84.55264190864378,85.18409308703744,55.0,82.08955223880598,53.0,79.1044776119403,16.0,23.88059701492537,,,,,60.23424987107027,57.62855960332399,1.0452152593381143,0.9567407202160949,4.744601253615131,10905.137444748483,True,
134406-131592-2-TBX5H2B-full dose1E14-2w-s_Export.xls,7,70,80,71,92.7536231884058,137.97142857142856,50.0,219.0,592.144156736006,273.972602739726,1200.0,362.09431478404866,64.22017639263086,100.2855343795759,101.01414358272343,62.0,89.85507246376811,56.0,81.15942028985508,32.0,46.3768115942029,,,,,71.4277859230953,56.36434385595224,1.2672512627067922,0.7891094918809113,4.80899162667478,12647.990092001433,True,
134406-131592-2-TBX5H2B-full dose1E14-2w-s_Export.xls,8,80,90,79,96.1038961038961,126.44871794871794,50.0,221.0,650.4762472587213,271.49321266968326,1200.0,366.37752081637575,65.41250673453845,105.44814691739106,106.13919174653145,70.0,90.9090909090909,64.0,83.11688311688312,39.0,50.649350649350644,,,,,75.05174223363161,54.050457743004344,1.3885496139641007,0.7201759230951426,4.812280137224928,12744.125137839761,True,
134406-131592-2-TBX5H2B-full dose1E14-2w-s_Export.xls,9,90,100,81,93.67088607594937,121.2625,50.0,224.0,698.4656615662865,267.85714285714283,1200.0,394.04562872125837,66.65265029343725,103.90806549998594,104.56084730292197,70.0,88.60759493670885,58.0,73.41772151898735,46.0,58.22784810126582,,,,,73.93568417450726,58.61577147848116,1.2613616149648443,0.7927940632852309,4.840988564069922,13615.025344125686,True,
134406-131592-2-TBX5H2B-full dose1E14-2w-s_Export.xls,10,100,110,70,80.88235294117648,144.04347826086956,50.0,225.0,608.2374258692614,266.6666666666667,1200.0,398.3031378565725,73.49318391416602,101.20756191231608,101.95713434181927,54.0,79.41176470588235,42.0,61.76470588235294,35.0,51.470588235294116,,,,,72.09458108344823,75.2374817859825,0.958226928547736,1.0435941322538016,4.938456856490716,17040.67315082403,True,
134406-131592-2-TBX5H2B-full dose1E14-2w-s_Export.xls,11,110,120,60,67.24137931034483,166.52542372881356,50.0,226.0,512.0138833350782,265.4867256637168,1200.0,373.7555162218021,71.55112855617433,99.54396013822235,100.40419221766605,38.0,65.51724137931035,36.0,62.06896551724138,25.0,43.103448275862064,,,,,70.99648517666924,72.88202850253886,0.9741288303219505,1.0265582630066488,4.917977283002864,16255.756044091037,False,
134406-131592-2-TBX5H2B-full dose1E14-2w-s_Export.xls,12,120,130,68,84.84848484848484,148.5820895522388,50.0,227.0,520.6906828990072,264.3171806167401,1200.0,288.6480359760521,64.7513072884835,93.74142385015573,94.45916225191357,55.0,83.33333333333334,55.0,83.33333333333334,16.0,24.242424242424242,,,,,66.79271417352844,61.7238152630682,1.082122255224446,0.9241100025177721,4.819301837136111,12951.847647563662,True,
134406-131592-2-TBX5H2B-full dose1E14-2w-s_Export.xls,13,130,140,76,94.5945945945946,131.48,50.0,226.0,561.6695593134662,265.4867256637168,1200.0,257.7809981628162,57.27136919726758,91.78772514060084,92.41426878549301,70.0,94.5945945945946,69.0,93.24324324324324,13.0,17.56756756756757,,,,,65.3467561366184,47.781629686579,1.3676125440939726,0.7312012487151384,4.6986049745295295,9809.228800189509,True,
134406-131592-2-TBX5H2B-full dose1E14-2w-s_Export.xls,14,140,150,79,98.7012987012987,125.97435897435898,50.0,228.0,607.5898010318031,263.1578947368421,1200.0,308.3857723287671,57.498046123545,102.36946074638907,103.03516743304809,76.0,98.7012987012987,76.0,98.7012987012987,29.0,37.66233766233766,,,,,72.85686559259962,36.63734121109848,1.9885958747063563,0.5028673813112802,4.630514415175653,8385.796232373323,True,
134406-131592-2-TBX5H2B-full dose1E14-2w-s_Export.xls,15,150,160,80,100.0,125.41772151898734,50.0,230.0,662.9100784992922,260.8695652173913,1200.0,381.6423384704746,63.95683792855062,117.51672003242554,118.2650893908738,78.0,100.0,75.0,96.15384615384616,52.0,66.66666666666666,,,,,83.62604668592007,34.30682209062859,2.4375923384860454,0.4102408693248052,4.661842039566538,9013.053098011367,True,
134406-131592-2-TBX5H2B-full dose1E14-2w-s_Export.xls,16,160,170,83,100.0,119.39024390243902,50.0,228.0,726.0612654958154,263.1578947368421,1200.0,415.7176022483613,66.41001636811913,125.49964340119521,126.26243613116999,78.0,96.29629629629629,76.0,93.82716049382715,69.0,85.18518518518519,,,,,89.28102479748364,27.427550468303906,3.2551585275782995,0.3072047003326618,4.593066172113289,7693.005840481411,True,
134406-131592-2-TBX5H2B-full dose1E14-2w-s_Export.xls,17,170,180,85,100.0,117.42857142857143,50.0,226.0,743.9095885339842,265.4867256637168,1200.0,423.83427130184623,65.94873615426026,129.25397619201422,130.039721321462,83.0,100.0,82.0,98.79518072289156,78.0,93.97590361445783,,,,,91.95196877001464,15.453445960879538,5.950256596670505,0.1680599792216616,4.356706352745745,4464.123930990443,True,
134406-131592-2-TBX5H2B-full dose1E14-4w-s_Export.xls,0,0,10,79,3.896103896103896,127.6923076923077,50.0,133.0,477.12733133968624,451.1278195488722,1200.0,89.56886031519458,10.68231660792209,11.60888598299741,11.68494483292335,3.0,3.896103896103896,2.0,2.5974025974025974,0.0,0.0,,,,,8.26250372915081,12.754906042825732,0.6477902464674156,1.5437095656399342,3.2269089149516126,331.08446617006916,False,
134406-131592-2-TBX5H2B-full dose1E14-4w-s_Export.xls,1,10,20,89,28.735632183908045,111.5909090909091,50.0,136.0,600.8073675989718,441.1764705882353,1200.0,229.55100426871758,31.41075164182297,16.632954410260165,16.729182405969514,9.0,10.344827586206897,3.0,3.4482758620689653,0.0,0.0,,,,,11.829318322967726,42.96173458866172,0.2753454541867979,3.631801378211921,3.9101615090965542,1596.5826266002164,False,
134406-131592-2-TBX5H2B-full dose1E14-4w-s_Export.xls,2,20,30,73,0.0,137.25,134.0,141.0,437.2245875179611,425.531914893617,447.76119402985074,5.409695009932961,1.7012836909766398,1.394152779228656,1.401493885346627,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.9910058301200816,2.1509906004862698,0.46072066976770937,2.1705125591699406,1.5328347047058817,6.696757839260408,False,
134406-131592-2-TBX5H2B-full dose1E14-4w-s_Export.xls,3,30,40,70,0.0,141.44927536231884,138.0,145.0,424.2556797566146,413.7931034482759,434.7826086956522,5.6974567347786875,1.8984221922742455,1.8190171877724972,1.832002603216326,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.295421463885672,2.3541521795830547,0.5502709107425268,1.8172866863898292,1.6883656048104572,9.580661471897514,False,
134406-131592-2-TBX5H2B-full dose1E14-4w-s_Export.xls,4,40,50,70,0.0,143.57971014492753,141.0,147.0,417.9188629804389,408.16326530612247,425.531914893617,3.711678020183625,1.2765509263988197,1.6359922335498094,1.6481559120567935,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.1654222218680577,1.3926307997230063,0.8368493803956222,1.1949581650251662,1.4144392733622257,5.098813927249377,False,
134406-131592-2-TBX5H2B-full dose1E14-4w-s_Export.xls,5,50,60,70,1.4705882352941175,143.17391304347825,140.0,146.0,419.10999220379006,410.958904109589,428.57142857142856,4.092853661733139,1.392802103031769,1.7739951588235554,1.7871848955120084,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.2637305588507124,1.5296312397396155,0.8261668080640361,1.2104093147282313,1.4903612147898613,6.072829733964099,False,
134406-131592-2-TBX5H2B-full dose1E14-4w-s_Export.xls,6,60,70,70,0.0,142.94202898550725,140.0,146.0,419.7893148918972,410.958904109589,428.57142857142856,4.0669903868276105,1.3814320997451552,1.7320508075688772,1.744928686050804,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.2338509065934555,1.5246007263838788,0.8092944501738251,1.235644208094117,1.478538789536681,5.909744152136179,False,
134406-131592-2-TBX5H2B-full dose1E14-4w-s_Export.xls,7,70,80,71,0.0,141.5142857142857,139.0,144.0,424.0173828425825,416.6666666666667,431.6546762589928,3.7064599587704694,1.2364378140080088,1.4546277974057513,1.4649936206722542,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0359069235723835,1.411271759633715,0.7340237034440803,1.362353824962251,1.3690513695146769,4.592839400541348,False,
134406-131592-2-TBX5H2B-full dose1E14-4w-s_Export.xls,8,80,90,71,0.0,140.5,138.0,143.0,427.0702308397743,419.5804195804196,434.7826086956522,3.2235770633495804,1.0598058340078627,1.3459547551454139,1.3557367610963031,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.9586506572750823,1.1631599960756018,0.8241778091659653,1.2133304110819967,1.2514198143431805,3.5030771683607864,False,
134406-131592-2-TBX5H2B-full dose1E14-4w-s_Export.xls,9,90,100,72,4.285714285714286,138.25352112676057,69.0,142.0,439.86034799837773,422.53521126760563,869.5652173913044,70.70810862273882,11.665233216527472,11.910979328813754,11.996971667572888,2.0,2.857142857142857,2.0,2.857142857142857,0.0,0.0,,,,,8.48314001984367,14.285759316699213,0.5938179295746204,1.684017861697687,3.2875799469879317,380.7236338973531,False,
134406-131592-2-TBX5H2B-full dose1E14-4w-s_Export.xls,10,100,110,72,4.285714285714286,138.1549295774648,69.0,142.0,440.16684723820794,422.53521126760563,869.5652173913044,70.67241749698867,11.6590221194011,11.67108759774708,11.755347666392687,2.0,2.857142857142857,2.0,2.857142857142857,0.0,0.0,,,,,8.312286050111725,14.377090270207011,0.5781619155119931,1.7296192868643843,3.2815114623828494,375.44070128326535,False,
134406-131592-2-TBX5H2B-full dose1E14-4w-s_Export.xls,11,110,120,73,4.225352112676056,138.20833333333334,68.0,143.0,440.17205465389657,419.5804195804196,882.3529411764706,72.23059673877323,11.743667757322081,11.908690163424806,11.99337509951498,2.0,2.8169014084507045,2.0,2.8169014084507045,0.0,0.0,,,,,8.480596862180926,14.412973420391136,0.5884002290729806,1.6995234715926115,3.291299987251066,383.9988089251201,False,
134406-131592-2-TBX5H2B-full dose1E14-4w-s_Export.xls,12,120,130,71,0.0,140.18571428571428,138.0,142.0,428.02375067776273,422.53521126760563,434.7826086956522,2.9520926110379904,0.9674837697452588,1.2217829689385942,1.2306472905033305,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.870199044363756,1.0586991970195425,0.8219511706569217,1.2166172829959931,1.1685111683638263,2.894283431030915,False,
134406-131592-2-TBX5H2B-full dose1E14-4w-s_Export.xls,13,130,140,74,12.5,134.93150684931507,66.0,143.0,461.5709874542541,419.5804195804196,909.0909090909091,118.69977610610725,19.498809626860194,20.321376265728986,20.463979384986942,6.0,8.333333333333332,6.0,8.333333333333332,0.0,0.0,,,,,14.470218593185981,23.68200050433501,0.6110218007358456,1.6366028164555064,3.739013460486908,1076.5726698912651,False,
134406-131592-2-TBX5H2B-full dose1E14-4w-s_Export.xls,14,140,150,72,4.285714285714286,139.53521126760563,50.0,144.0,438.24722088953087,416.6666666666667,1200.0,96.1586851831607,12.431332517836296,13.41108283686082,13.507884362793165,3.0,4.285714285714286,2.0,2.857142857142857,0.0,0.0,,,,,9.551516632414772,14.90355467762592,0.6408884886203734,1.5603338455222968,3.3574821841717597,447.21058491803745,False,
134406-131592-2-TBX5H2B-full dose1E14-4w-s_Export.xls,15,150,160,74,16.666666666666664,134.17808219178082,50.0,144.0,473.33307496732544,416.6666666666667,1200.0,159.53097117882155,22.860289724124854,24.974153305634474,25.149408782878485,10.0,13.88888888888889,7.0,9.722222222222223,0.0,0.0,,,,,17.783317493205892,27.24191564333578,0.6527924734087577,1.5318804072268035,3.889370408630214,1521.949697562495,False,
134406-131592-2-TBX5H2B-full dose1E14-4w-s_Export.xls,16,160,170,91,60.67415730337079,110.2,50.0,144.0,645.2364157926919,416.6666666666667,1200.0,306.90736348308263,37.80886288106997,46.67277916094928,46.937214926388265,53.0,59.55056179775281,16.0,17.97752808988764,0.0,0.0,,,,,33.18962296445957,42.05772396416579,0.7891445336589765,1.2671949907114775,4.3489680677811515,4385.286356792587,False,
134406-131592-2-TBX5H2B-full dose1E14-4w-s_Export.xls,17,170,180,113,90.09009009009009,88.07142857142857,50.0,143.0,801.571421382756,419.5804195804196,1200.0,318.4422083639175,35.10620034189548,50.09189753042101,50.31711884450906,97.0,87.38738738738738,15.0,13.513513513513514,0.0,0.0,,,,,35.579575944721775,34.57678253183616,1.0290019296029729,0.9718154759785893,4.294105328773325,3864.87292231089,True,
134407-131592-3-TBX5H2B-full dose1E14-2w-a_Export.xls,0,0,10,43,17.073170731707318,232.21428571428572,225.0,243.0,258.4594484776745,246.91358024691357,266.6666666666667,4.492877999566137,4.099587809653458,6.058656375234589,6.133872369384811,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4.337302747324796,3.934215141611838,1.1024569300874112,0.9070649135660225,2.436197825499648,53.607766779908395,False,
134407-131592-3-TBX5H2B-full dose1E14-2w-a_Export.xls,1,10,20,47,20.0,212.52173913043478,50.0,240.0,348.8298044917801,250.0,1200.0,263.2442921077148,55.695098180653716,22.120880030716076,22.010282261991218,2.0,4.444444444444445,2.0,4.444444444444445,1.0,2.2222222222222223,,,,,15.563619843283972,74.0503241387268,0.21017625546279708,4.757911391075326,4.265757560735806,3620.657554763019,False,
134407-131592-3-TBX5H2B-full dose1E14-2w-a_Export.xls,2,20,30,100,77.55102040816327,100.04040404040404,50.0,242.0,776.644026281381,247.93388429752065,1200.0,301.1313539407548,63.707385787808924,31.078242274252624,31.192708475957385,37.0,37.755102040816325,14.0,14.285714285714285,0.0,0.0,,,,,22.05657568692456,86.75534326786409,0.25423881522574476,3.9333097076938306,4.485954303705538,6011.518580129504,True,
134407-131592-3-TBX5H2B-full dose1E14-2w-a_Export.xls,3,30,40,42,15.0,233.70731707317074,227.0,243.0,256.7846497503685,246.91358024691357,264.3171806167401,3.730059517807998,3.4223084492709335,5.029910535983717,5.09298159612437,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.6012818230778287,3.2510353380470614,1.107733828953445,0.9027439388980033,2.2725987818552156,36.781435253105776,False,
