file,window_idx,start_time,end_time,peak_count,pRR_3.25,RR_Mean,RR_Min,RR_Max,HR_Mean,HR_Min,HR_Max,HR_Std,SDNN,RMSSD,SDSD,NN20,pNN20,NN50,pNN50,NN100,pNN100,VLF,LF,HF,LFHF,SD1,SD2,SD1SD2,CSI,CVI,Area,is_af
132384-3-1in10-s-a_Export.xls,10,100,110,75,67.12328767123287,132.2702702702703,19.0,247.20000000000002,549.3882341088196,242.71844660194174,3157.8947368421054,384.903531563347,44.0180838607869,54.61963619005757,54.96684167213391,35,47.94520547945205,23,31.506849315068493,8,10.95890410958904,,,,,38.86742648677319,47.81814652395366,0.812817503650068,1.2302884663646678,4.473298506919871,5838.86450099256,False
132384-3-1in10-s-a_Export.xls,11,110,120,75,69.86301369863014,134.1324324324324,19.599999999999998,363.0,565.5468529865335,165.28925619834712,3061.2244897959185,432.6110548792165,49.7861099298532,68.31663589292162,68.78942013623056,41,56.16438356164384,28,38.35616438356164,9,12.32876712328767,,,,,48.641465452219066,51.41314127623803,0.946090128803315,1.0569817499997323,4.602200772889624,7856.52800533576,False
132384-3-1in10-s-a_Export.xls,12,120,130,73,69.01408450704226,135.90555555555554,21.0,221.4,580.3010189803304,271.00271002710025,2857.1428571428573,511.63134168862996,46.14631930720482,60.29630591538965,60.68606143352757,38,53.52112676056338,20,28.169014084507044,9,12.676056338028168,,,,,42.91152556315076,47.589550871096435,0.9017005787548443,1.1090155907195902,4.514205543364061,6415.572740222074,False
132384-3-1in10-s-a_Export.xls,13,130,140,72,75.71428571428571,136.65070422535211,22.2,315.8,504.80891118021805,189.99366687777072,2702.702702702703,302.62642057625874,44.03794102245224,50.306369945990504,50.666616187181994,37,52.85714285714286,18,25.71428571428571,8,11.428571428571429,,,,,35.82670788573248,51.31317819750379,0.6981970157419587,1.4322604901674092,4.468555799856166,5775.448158430843,True
132384-3-1in10-s-a_Export.xls,14,140,150,72,82.85714285714286,139.6281690140845,16.8,319.0,533.9138830639411,188.08777429467085,3571.428571428571,431.53683077340725,50.06423640284148,66.04225487194867,66.51909646572912,43,61.42857142857143,31,44.285714285714285,11,15.714285714285714,,,,,47.03610418931917,53.44075398359761,0.8801542022359153,1.136164546462009,4.60442390322842,7896.848264640148,True
132384-3-1in10-s-a_Export.xls,15,150,160,70,55.88235294117647,142.64347826086956,20.2,283.8,492.7359485949484,211.4164904862579,2970.2970297029706,350.070367065598,40.976533737439894,43.0047466600388,43.296232198236986,25,36.76470588235294,11,16.176470588235293,4,5.88235294117647,,,,,30.61505938720071,48.41573003516085,0.632337039325178,1.5814351173658705,4.375041573609687,4656.627125446182,False
132384-3-1in10-s-a_Export.xls,16,160,170,77,76.0,128.3763157894737,18.8,241.0,561.0552942823102,248.96265560165975,3191.4893617021276,378.2380136726396,43.33060463743397,52.94194052607693,53.2881711938887,42,56.00000000000001,23,30.666666666666664,7,9.333333333333334,,,,,37.68042720822834,48.28366459442227,0.7803970043438083,1.2813990756420746,4.4640360250986015,5715.6537954531395,True
132384-3-1in10-s-a_Export.xls,17,170,180,76,78.37837837837837,132.464,21.6,227.0,568.4565245437842,264.3171806167401,2777.7777777777774,409.24190663171163,45.69442759805087,66.0158580457265,66.46371339366155,41,55.4054054054054,31,41.891891891891895,12,16.216216216216218,,,,,46.99694244349725,44.8317300249581,1.0482964279391798,0.9539286535258691,4.527775085216459,6619.191948090539,True
132384-3-1in10-s-a_Export.xls,18,180,190,72,75.71428571428571,139.3098591549295,51.2,308.40000000000003,488.72442915321204,194.55252918287937,1171.875,208.83689807077766,47.38556487530045,65.02742718049274,65.48004491120558,35,50.0,23,32.857142857142854,11,15.714285714285714,,,,,46.301383789113146,46.68408434197742,0.9918023335306129,1.0082654236557451,4.5388827984442015,6790.670977505116,True
132384-3-1in10-s-a_Export.xls,19,190,200,77,81.33333333333333,128.1236842105263,50.2,247.4,543.1705098617882,242.5222312045271,1195.219123505976,242.7198609953506,45.8627862750649,55.32954364532569,55.6648558156129,44,58.666666666666664,28,37.333333333333336,9,12.0,,,,,39.360997020991306,50.56259344471815,0.7784608015414806,1.2845861962732552,4.503015414886949,6252.379132208343,True
